player1_name,player1_atprank,player1_games,player1_wins,player1_loses,player2_name,player2_atprank,player2_games,player2_wins,player2_loses,match_date,match_location,match_tournament,match_surface,match_odd_player1,match_odd_player2,winner_player1
Ymer M.,59,130,58,72,Bublik A.,25,219,110,109,2022-10-31,Paris,BNP Paribas Masters,Hard,2.1,1.72,1
Sonego L.,43,221,107,114,Tiafoe F.,10,303,158,145,2022-10-31,Paris,BNP Paribas Masters,Hard,2.75,1.44,0
Sinner J.,8,224,153,71,Huesler M.A.,88,58,21,37,2022-10-31,Paris,BNP Paribas Masters,Hard,1.2,4.5,0
Schwartzman D.,95,428,233,195,Cressy M.,96,96,42,54,2022-10-31,Paris,BNP Paribas Masters,Hard,2.3,1.61,0
Gasquet R.,48,948,581,367,Molcan A.,120,86,45,41,2022-10-31,Paris,BNP Paribas Masters,Hard,1.5,2.62,1
Baez S.,72,95,47,48,Khachanov K.,11,378,217,161,2022-10-31,Paris,BNP Paribas Masters,Hard,6.0,1.12,0
Halys Q.,79,72,23,49,Basilashvili N.,118,301,138,163,2022-10-31,Paris,BNP Paribas Masters,Hard,1.22,4.33,0
Fritz T.,9,356,205,151,Davidovich Fokina A.,39,168,84,84,2022-10-31,Paris,BNP Paribas Masters,Hard,1.22,4.33,1
Karatsev A.,75,136,66,70,Nishioka Y.,31,215,99,116,2022-10-31,Paris,BNP Paribas Masters,Hard,3.0,1.4,0
Norrie C.,13,287,172,115,Kecmanovic M.,40,210,107,103,2022-10-31,Paris,BNP Paribas Masters,Hard,1.61,2.3,1
Otte O.,233,78,33,45,Isner J.,114,755,465,290,2022-10-31,Paris,BNP Paribas Masters,Hard,1.8,2.0,0
Cilic M.,100,853,543,310,Musetti L.,18,143,79,64,2022-10-31,Paris,BNP Paribas Masters,Hard,1.53,2.5,0
Wawrinka S.,72,854,535,319,Rune H.,6,131,83,48,2022-11-01,Paris,BNP Paribas Masters,Hard,2.75,1.44,0
Khachanov K.,11,378,217,161,Huesler M.A.,88,58,21,37,2022-11-01,Paris,BNP Paribas Masters,Hard,1.5,2.62,1
Gasquet R.,48,948,581,367,Ruud C.,4,275,176,99,2022-11-01,Paris,BNP Paribas Masters,Hard,2.62,1.5,0
Djokovic N.,2,1207,1012,195,Cressy M.,96,96,42,54,2022-11-01,Paris,BNP Paribas Masters,Hard,1.06,10.0,1
Isner J.,114,755,465,290,Rublev A.,7,392,255,137,2022-11-01,Paris,BNP Paribas Masters,Hard,3.4,1.33,0
Shapovalov D.,29,298,166,132,Cerundolo F.,21,104,58,46,2022-11-01,Paris,BNP Paribas Masters,Hard,1.22,4.33,1
Dimitrov G.,20,651,389,262,Van De Zandschulp B.,44,117,63,54,2022-11-01,Paris,BNP Paribas Masters,Hard,1.61,2.3,1
Mannarino A.,27,567,264,303,Hurkacz H.,17,238,137,101,2022-11-01,Paris,BNP Paribas Masters,Hard,4.33,1.22,0
Fognini F.,128,742,383,359,Fils A.,71,24,15,9,2022-11-01,Paris,BNP Paribas Masters,Hard,1.72,2.1,1
Carreno Busta P.,16,352,214,138,Ramos-Vinolas A.,82,437,204,233,2022-11-01,Paris,BNP Paribas Masters,Hard,1.2,4.5,1
Rinderknech A.,67,96,46,50,Draper J.,55,51,29,22,2022-11-01,Paris,BNP Paribas Masters,Hard,2.37,1.57,0
Coric B.,15,343,185,158,Moutet C.,80,118,50,68,2022-11-01,Paris,BNP Paribas Masters,Hard,1.4,3.0,0
Nakashima B.,70,106,57,49,Evans D.,30,251,124,127,2022-11-01,Paris,BNP Paribas Masters,Hard,2.0,1.8,0
Bautista Agut R.,25,379,234,145,Paul T.,14,204,111,93,2022-11-01,Paris,BNP Paribas Masters,Hard,1.66,2.2,0
Rune H.,6,131,83,48,Hurkacz H.,17,238,137,101,2022-11-02,Paris,BNP Paribas Masters,Hard,2.5,1.53,1
Moutet C.,80,118,50,68,Norrie C.,13,287,172,115,2022-11-02,Paris,BNP Paribas Masters,Hard,3.0,1.4,1
Paul T.,14,204,111,93,Nadal R.,2,1223,1017,206,2022-11-02,Paris,BNP Paribas Masters,Hard,2.75,1.44,1
Shapovalov D.,29,298,166,132,Carreno Busta P.,16,352,214,138,2022-11-02,Paris,BNP Paribas Masters,Hard,1.8,2.0,0
Fritz T.,9,356,205,151,Simon G.,188,869,491,378,2022-11-02,Paris,BNP Paribas Masters,Hard,1.12,6.0,0
Dimitrov G.,20,651,389,262,Fognini F.,128,742,383,359,2022-11-02,Paris,BNP Paribas Masters,Hard,1.22,4.33,1
Ymer M.,59,130,58,72,Auger-Aliassime F.,12,268,163,105,2022-11-02,Paris,BNP Paribas Masters,Hard,4.5,1.2,0
De Minaur A.,19,272,161,111,Medvedev D.,3,406,289,117,2022-11-02,Paris,BNP Paribas Masters,Hard,4.5,1.2,1
Draper J.,55,51,29,22,Tiafoe F.,10,303,158,145,2022-11-02,Paris,BNP Paribas Masters,Hard,1.9,1.9,0
Evans D.,30,251,124,127,Tsitsipas S.,5,390,264,126,2022-11-02,Paris,BNP Paribas Masters,Hard,3.5,1.3,0
Basilashvili N.,118,301,138,163,Musetti L.,18,143,79,64,2022-11-02,Paris,BNP Paribas Masters,Hard,4.5,1.2,0
Nishioka Y.,31,215,99,116,Alcaraz C.,1,164,130,34,2022-11-02,Paris,BNP Paribas Masters,Hard,4.5,1.2,0
Paul T.,14,204,111,93,Carreno Busta P.,16,352,214,138,2022-11-03,Paris,BNP Paribas Masters,Hard,2.1,1.72,1
Ruud C.,4,275,176,99,Musetti L.,18,143,79,64,2022-11-03,Paris,BNP Paribas Masters,Hard,1.66,2.2,0
Tiafoe F.,10,303,158,145,De Minaur A.,19,272,161,111,2022-11-03,Paris,BNP Paribas Masters,Hard,2.1,1.72,1
Alcaraz C.,1,164,130,34,Dimitrov G.,20,651,389,262,2022-11-03,Paris,BNP Paribas Masters,Hard,1.3,3.5,1
Rublev A.,7,392,255,137,Rune H.,6,131,83,48,2022-11-03,Paris,BNP Paribas Masters,Hard,1.61,2.3,0
Auger-Aliassime F.,12,268,163,105,Simon G.,188,869,491,378,2022-11-03,Paris,BNP Paribas Masters,Hard,1.1,7.0,1
Khachanov K.,11,378,217,161,Djokovic N.,2,1207,1012,195,2022-11-03,Paris,BNP Paribas Masters,Hard,8.0,1.08,0
Tsitsipas S.,5,390,264,126,Moutet C.,80,118,50,68,2022-11-03,Paris,BNP Paribas Masters,Hard,1.16,5.0,1
Djokovic N.,2,1207,1012,195,Musetti L.,18,143,79,64,2022-11-04,Paris,BNP Paribas Masters,Hard,1.11,6.5,1
Tsitsipas S.,5,390,264,126,Paul T.,14,204,111,93,2022-11-04,Paris,BNP Paribas Masters,Hard,1.4,3.0,1
Tiafoe F.,10,303,158,145,Auger-Aliassime F.,12,268,163,105,2022-11-04,Paris,BNP Paribas Masters,Hard,2.75,1.44,0
Alcaraz C.,1,164,130,34,Rune H.,6,131,83,48,2022-11-04,Paris,BNP Paribas Masters,Hard,1.44,2.75,0
Djokovic N.,2,1207,1012,195,Tsitsipas S.,5,390,264,126,2022-11-05,Paris,BNP Paribas Masters,Hard,1.2,4.5,1
Auger-Aliassime F.,12,268,163,105,Rune H.,6,131,83,48,2022-11-05,Paris,BNP Paribas Masters,Hard,1.44,2.75,0
Rune H.,6,131,83,48,Djokovic N.,2,1207,1012,195,2022-11-06,Paris,BNP Paribas Masters,Hard,4.0,1.25,1
Ruud C.,4,275,176,99,Auger-Aliassime F.,12,268,163,105,2022-11-13,Turin,Masters Cup,Hard,3.2,1.36,1
Fritz T.,9,356,205,151,Nadal R.,2,1223,1017,206,2022-11-13,Turin,Masters Cup,Hard,2.37,1.57,1
Medvedev D.,3,406,289,117,Rublev A.,7,392,255,137,2022-11-14,Turin,Masters Cup,Hard,1.33,3.4,0
Tsitsipas S.,5,390,264,126,Djokovic N.,2,1207,1012,195,2022-11-14,Turin,Masters Cup,Hard,3.4,1.33,0
Auger-Aliassime F.,12,268,163,105,Nadal R.,2,1223,1017,206,2022-11-15,Turin,Masters Cup,Hard,1.61,2.3,1
Fritz T.,9,356,205,151,Ruud C.,4,275,176,99,2022-11-15,Turin,Masters Cup,Hard,1.8,2.0,0
Rublev A.,7,392,255,137,Djokovic N.,2,1207,1012,195,2022-11-16,Turin,Masters Cup,Hard,3.5,1.3,0
Medvedev D.,3,406,289,117,Tsitsipas S.,5,390,264,126,2022-11-16,Turin,Masters Cup,Hard,1.5,2.62,0
Ruud C.,4,275,176,99,Nadal R.,2,1223,1017,206,2022-11-17,Turin,Masters Cup,Hard,1.53,2.5,0
Auger-Aliassime F.,12,268,163,105,Fritz T.,9,356,205,151,2022-11-17,Turin,Masters Cup,Hard,1.53,2.5,0
Medvedev D.,3,406,289,117,Djokovic N.,2,1207,1012,195,2022-11-18,Turin,Masters Cup,Hard,3.4,1.33,0
Rublev A.,7,392,255,137,Tsitsipas S.,5,390,264,126,2022-11-18,Turin,Masters Cup,Hard,2.37,1.57,1
Djokovic N.,2,1207,1012,195,Fritz T.,9,356,205,151,2022-11-19,Turin,Masters Cup,Hard,1.22,4.33,1
Rublev A.,7,392,255,137,Ruud C.,4,275,176,99,2022-11-19,Turin,Masters Cup,Hard,1.66,2.2,0
Djokovic N.,2,1207,1012,195,Ruud C.,4,275,176,99,2022-11-20,Turin,Masters Cup,Hard,1.22,4.33,1
Galan D.E.,76,78,33,45,Mcdonald M.,60,190,87,103,2023-01-01,Adelaide,Adelaide International 1,Hard,3.2,1.36,0
Giron M.,69,150,68,82,Gasquet R.,48,948,581,367,2023-01-01,Adelaide,Adelaide International 1,Hard,1.91,1.91,1
Carballes Baena R.,64,207,91,116,Zapata Miralles B.,54,80,32,48,2023-01-02,Pune,Maharashtra Open,Hard,2.0,1.8,1
Mmoh M.,112,55,20,35,Dhamne M.,0,1,0,1,2023-01-02,Pune,Maharashtra Open,Hard,1.002,41.0,1
Munar J.,104,178,75,103,Griekspoor T.,37,97,47,50,2023-01-02,Pune,Maharashtra Open,Hard,2.0,1.8,0
Djere L.,38,243,120,123,Molcan A.,120,86,45,41,2023-01-02,Pune,Maharashtra Open,Hard,1.91,1.91,1
Cecchinato M.,108,204,79,125,Basilashvili N.,118,301,138,163,2023-01-02,Pune,Maharashtra Open,Hard,2.75,1.44,1
Nagal S.,503,17,3,14,Krajinovic F.,93,240,115,125,2023-01-02,Pune,Maharashtra Open,Hard,4.0,1.25,0
Tseng C.H.,145,9,1,8,Bonzi B.,107,83,37,46,2023-01-02,Pune,Maharashtra Open,Hard,3.0,1.4,0
Kwon S.W.,68,108,53,55,Draper J.,55,51,29,22,2023-01-02,Adelaide,Adelaide International 1,Hard,2.2,1.67,0
Ymer M.,59,130,58,72,Safiullin R.,92,42,20,22,2023-01-02,Adelaide,Adelaide International 1,Hard,1.67,2.2,0
Halys Q.,79,72,23,49,Thompson J.,71,221,96,125,2023-01-02,Adelaide,Adelaide International 1,Hard,2.1,1.73,1
Popyrin A.,90,140,59,81,Auger-Aliassime F.,12,268,163,105,2023-01-02,Adelaide,Adelaide International 1,Hard,6.5,1.11,1
Nishioka Y.,31,215,99,116,Rune H.,6,131,83,48,2023-01-02,Adelaide,Adelaide International 1,Hard,3.75,1.29,1
O Connell C.,74,65,26,39,Kecmanovic M.,40,210,107,103,2023-01-02,Adelaide,Adelaide International 1,Hard,2.38,1.57,0
Kokkinakis T.,86,124,55,69,Cressy M.,96,96,42,54,2023-01-02,Adelaide,Adelaide International 1,Hard,1.91,1.91,1
Karatsev A.,75,136,66,70,Andujar P.,323,404,164,240,2023-01-03,Pune,Maharashtra Open,Hard,1.3,3.5,1
Ymer E.,186,81,24,57,Marterer M.,144,91,31,60,2023-01-03,Pune,Maharashtra Open,Hard,1.73,2.1,0
Van Rijthoven T.,110,19,10,9,Albot R.,97,215,86,129,2023-01-03,Pune,Maharashtra Open,Hard,1.8,2.0,1
Martinez P.,135,118,50,68,Ramanathan R.,435,40,14,26,2023-01-03,Pune,Maharashtra Open,Hard,1.57,2.38,1
Hijikata R.,110,16,7,9,Shapovalov D.,29,298,166,132,2023-01-03,Adelaide,Adelaide International 1,Hard,4.0,1.25,0
Sonego L.,43,221,107,114,Medvedev D.,3,406,289,117,2023-01-03,Adelaide,Adelaide International 1,Hard,6.5,1.11,0
Cachin P.,54,52,23,29,Khachanov K.,11,378,217,161,2023-01-03,Adelaide,Adelaide International 1,Hard,5.0,1.17,0
Lestienne C.,109,40,13,27,Djokovic N.,2,1207,1012,195,2023-01-03,Adelaide,Adelaide International 1,Hard,17.0,1.03,0
Sinner J.,8,224,153,71,Edmund K.,473,233,113,120,2023-01-03,Adelaide,Adelaide International 1,Hard,1.13,6.0,1
Cobolli F.,148,14,5,9,Mukund S.,356,3,0,3,2023-01-03,Pune,Maharashtra Open,Hard,1.33,3.4,1
Rublev A.,7,392,255,137,Bautista Agut R.,25,379,234,145,2023-01-03,Adelaide,Adelaide International 1,Hard,1.4,3.0,0
Murray A.,44,932,687,245,Korda S.,26,126,75,51,2023-01-03,Adelaide,Adelaide International 1,Hard,2.38,1.57,0
Medvedev D.,3,406,289,117,Kecmanovic M.,40,210,107,103,2023-01-04,Adelaide,Adelaide International 1,Hard,1.14,5.5,1
Draper J.,55,51,29,22,Khachanov K.,11,378,217,161,2023-01-04,Adelaide,Adelaide International 1,Hard,1.62,2.3,0
Mcdonald M.,60,190,87,103,Nishioka Y.,31,215,99,116,2023-01-04,Adelaide,Adelaide International 1,Hard,2.3,1.62,0
Marterer M.,144,91,31,60,Djere L.,38,243,120,123,2023-01-04,Pune,Maharashtra Open,Hard,2.38,1.57,1
Karatsev A.,75,136,66,70,Van Rijthoven T.,110,19,10,9,2023-01-04,Pune,Maharashtra Open,Hard,1.57,2.38,1
Martinez P.,135,118,50,68,Baez S.,72,95,47,48,2023-01-04,Pune,Maharashtra Open,Hard,1.91,1.91,1
Griekspoor T.,37,97,47,50,Cecchinato M.,108,204,79,125,2023-01-04,Pune,Maharashtra Open,Hard,1.33,3.4,1
Van De Zandschulp B.,44,117,63,54,Cobolli F.,148,14,5,9,2023-01-04,Pune,Maharashtra Open,Hard,1.29,3.75,1
Bonzi B.,107,83,37,46,Ruusuvuori E.,55,158,79,79,2023-01-04,Pune,Maharashtra Open,Hard,2.3,1.62,1
Mmoh M.,112,55,20,35,Krajinovic F.,93,240,115,125,2023-01-04,Pune,Maharashtra Open,Hard,2.0,1.8,0
Carballes Baena R.,64,207,91,116,Cilic M.,100,853,543,310,2023-01-04,Pune,Maharashtra Open,Hard,4.33,1.22,0
Popyrin A.,90,140,59,81,Giron M.,69,150,68,82,2023-01-04,Adelaide,Adelaide International 1,Hard,1.73,2.1,1
Marterer M.,144,91,31,60,Van De Zandschulp B.,44,117,63,54,2023-01-05,Pune,Maharashtra Open,Hard,3.0,1.4,0
Krajinovic F.,93,240,115,125,Bonzi B.,107,83,37,46,2023-01-05,Pune,Maharashtra Open,Hard,2.63,1.5,0
Martinez P.,135,118,50,68,Karatsev A.,75,136,66,70,2023-01-05,Pune,Maharashtra Open,Hard,2.63,1.5,0
Cilic M.,100,853,543,310,Griekspoor T.,37,97,47,50,2023-01-05,Pune,Maharashtra Open,Hard,1.44,2.75,0
Sinner J.,8,224,153,71,Kokkinakis T.,86,124,55,69,2023-01-05,Adelaide,Adelaide International 1,Hard,1.25,4.0,1
Korda S.,26,126,75,51,Bautista Agut R.,25,379,234,145,2023-01-05,Adelaide,Adelaide International 1,Hard,1.8,2.0,1
Djokovic N.,2,1207,1012,195,Halys Q.,79,72,23,49,2023-01-05,Adelaide,Adelaide International 1,Hard,1.03,15.0,1
Safiullin R.,92,42,20,22,Shapovalov D.,29,298,166,132,2023-01-05,Adelaide,Adelaide International 1,Hard,3.0,1.4,0
Djokovic N.,2,1207,1012,195,Shapovalov D.,29,298,166,132,2023-01-06,Adelaide,Adelaide International 1,Hard,1.14,5.5,1
Medvedev D.,3,406,289,117,Khachanov K.,11,378,217,161,2023-01-06,Adelaide,Adelaide International 1,Hard,1.25,4.0,1
Korda S.,26,126,75,51,Sinner J.,8,224,153,71,2023-01-06,Adelaide,Adelaide International 1,Hard,2.5,1.53,1
Popyrin A.,90,140,59,81,Nishioka Y.,31,215,99,116,2023-01-06,Adelaide,Adelaide International 1,Hard,2.1,1.73,0
Karatsev A.,75,136,66,70,Griekspoor T.,37,97,47,50,2023-01-06,Pune,Maharashtra Open,Hard,1.5,2.63,0
Van De Zandschulp B.,44,117,63,54,Bonzi B.,107,83,37,46,2023-01-06,Pune,Maharashtra Open,Hard,1.62,2.3,0
Medvedev D.,3,406,289,117,Djokovic N.,2,1207,1012,195,2023-01-07,Adelaide,Adelaide International 1,Hard,2.5,1.53,0
Korda S.,26,126,75,51,Nishioka Y.,31,215,99,116,2023-01-07,Adelaide,Adelaide International 1,Hard,1.33,3.4,1
Bonzi B.,107,83,37,46,Griekspoor T.,37,97,47,50,2023-01-07,Pune,Maharashtra Open,Hard,1.62,2.3,0
Djokovic N.,2,1207,1012,195,Korda S.,26,126,75,51,2023-01-08,Adelaide,Adelaide International 1,Hard,1.14,5.5,1
Lestienne C.,109,40,13,27,Cachin P.,54,52,23,29,2023-01-08,Auckland,ASB Classic,Hard,1.62,2.3,1
Sonego L.,43,221,107,114,Draper J.,55,51,29,22,2023-01-09,Adelaide,Adelaide International 2,Hard,2.75,1.44,0
Pannu K.,717,2,0,2,Gasquet R.,48,948,581,367,2023-01-09,Auckland,ASB Classic,Hard,10.0,1.06,0
Wolf J.J.,45,75,39,36,Mannarino A.,27,567,264,303,2023-01-09,Auckland,ASB Classic,Hard,2.0,1.8,1
Isner J.,114,755,465,290,Barrere G.,59,79,31,48,2023-01-09,Auckland,ASB Classic,Hard,1.53,2.5,0
Giron M.,69,150,68,82,Coria F.,108,99,43,56,2023-01-09,Auckland,ASB Classic,Hard,1.14,5.5,1
Evans D.,30,251,124,127,Mcdonald M.,60,190,87,103,2023-01-09,Adelaide,Adelaide International 2,Hard,1.53,2.5,0
Fognini F.,128,742,383,359,Brooksby J.,39,79,46,33,2023-01-09,Auckland,ASB Classic,Hard,3.0,1.4,0
Bublik A.,25,219,110,109,Goffin D.,123,522,296,226,2023-01-09,Auckland,ASB Classic,Hard,1.73,2.1,0
Kokkinakis T.,86,124,55,69,Popyrin A.,90,140,59,81,2023-01-09,Adelaide,Adelaide International 2,Hard,1.73,2.1,1
Davidovich Fokina A.,39,168,84,84,Nakashima B.,70,106,57,49,2023-01-09,Adelaide,Adelaide International 2,Hard,2.75,1.44,1
Kecmanovic M.,40,210,107,103,Edmund K.,473,233,113,120,2023-01-09,Adelaide,Adelaide International 2,Hard,1.17,5.0,1
Djere L.,38,243,120,123,Munar J.,104,178,75,103,2023-01-10,Auckland,ASB Classic,Hard,1.73,2.1,1
Molcan A.,120,86,45,41,Halys Q.,79,72,23,49,2023-01-10,Auckland,ASB Classic,Hard,3.2,1.36,0
Wolf J.J.,45,75,39,36,Giron M.,69,150,68,82,2023-01-10,Auckland,ASB Classic,Hard,1.67,2.2,0
Brooksby J.,39,79,46,33,Schwartzman D.,95,428,233,195,2023-01-10,Auckland,ASB Classic,Hard,1.53,2.5,1
Shelton B.,43,34,13,21,Baez S.,72,95,47,48,2023-01-10,Auckland,ASB Classic,Hard,1.4,3.0,1
Monteiro T.,121,171,69,102,Lehecka J.,33,61,30,31,2023-01-10,Auckland,ASB Classic,Hard,2.38,1.57,0
Humbert U.,36,170,80,90,Eubanks C.,29,64,28,36,2023-01-10,Auckland,ASB Classic,Hard,1.73,2.1,0
Paul T.,14,204,111,93,O Connell C.,74,65,26,39,2023-01-10,Adelaide,Adelaide International 2,Hard,1.44,2.75,1
Millman J.,140,256,113,143,Ramos-Vinolas A.,82,437,204,233,2023-01-10,Adelaide,Adelaide International 2,Hard,1.57,2.38,1
Haase R.,257,458,202,256,Bonzi B.,107,83,37,46,2023-01-10,Adelaide,Adelaide International 2,Hard,,,1
Huesler M.A.,88,58,21,37,Rinderknech A.,67,96,46,50,2023-01-10,Adelaide,Adelaide International 2,Hard,2.3,1.62,1
Machac T.,108,18,6,12,Kwon S.W.,68,108,53,55,2023-01-10,Adelaide,Adelaide International 2,Hard,2.0,1.8,0
Ymer M.,59,130,58,72,Ruusuvuori E.,55,158,79,79,2023-01-10,Adelaide,Adelaide International 2,Hard,1.8,2.0,1
Etcheverry T.,34,60,26,34,Kubler J.,77,53,24,29,2023-01-10,Adelaide,Adelaide International 2,Hard,2.75,1.44,0
Rublev A.,7,392,255,137,Kokkinakis T.,86,124,55,69,2023-01-11,Adelaide,Adelaide International 2,Hard,1.33,3.4,0
Ruud C.,4,275,176,99,Djere L.,38,243,120,123,2023-01-11,Auckland,ASB Classic,Hard,1.17,5.0,0
Lestienne C.,109,40,13,27,Barrere G.,59,79,31,48,2023-01-11,Auckland,ASB Classic,Hard,1.91,1.91,1
Eubanks C.,29,64,28,36,Goffin D.,123,522,296,226,2023-01-11,Auckland,ASB Classic,Hard,2.38,1.57,0
Kecmanovic M.,40,210,107,103,Kubler J.,77,53,24,29,2023-01-11,Adelaide,Adelaide International 2,Hard,1.53,2.5,1
Gasquet R.,48,948,581,367,Sousa J.,147,436,189,247,2023-01-11,Auckland,ASB Classic,Hard,1.36,3.2,1
Norrie C.,13,287,172,115,Lehecka J.,33,61,30,31,2023-01-11,Auckland,ASB Classic,Hard,1.25,4.0,1
Shelton B.,43,34,13,21,Halys Q.,79,72,23,49,2023-01-11,Auckland,ASB Classic,Hard,2.0,1.8,0
Draper J.,55,51,29,22,Paul T.,14,204,111,93,2023-01-11,Adelaide,Adelaide International 2,Hard,1.8,2.0,1
Khachanov K.,11,378,217,161,Huesler M.A.,88,58,21,37,2023-01-11,Adelaide,Adelaide International 2,Hard,1.33,3.4,1
Ymer M.,59,130,58,72,Mcdonald M.,60,190,87,103,2023-01-11,Adelaide,Adelaide International 2,Hard,1.73,2.1,1
Kwon S.W.,68,108,53,55,Carreno Busta P.,16,352,214,138,2023-01-11,Adelaide,Adelaide International 2,Hard,2.63,1.5,1
Bautista Agut R.,25,379,234,145,Haase R.,257,458,202,256,2023-01-11,Adelaide,Adelaide International 2,Hard,1.11,6.5,1
Davidovich Fokina A.,39,168,84,84,Millman J.,140,256,113,143,2023-01-11,Adelaide,Adelaide International 2,Hard,1.4,3.0,1
Lestienne C.,109,40,13,27,Djere L.,38,243,120,123,2023-01-12,Auckland,ASB Classic,Hard,2.2,1.67,1
Goffin D.,123,522,296,226,Gasquet R.,48,948,581,367,2023-01-12,Auckland,ASB Classic,Hard,1.62,2.3,0
Kecmanovic M.,40,210,107,103,Kokkinakis T.,86,124,55,69,2023-01-12,Adelaide,Adelaide International 2,Hard,2.3,1.62,0
Bautista Agut R.,25,379,234,145,Davidovich Fokina A.,39,168,84,84,2023-01-12,Adelaide,Adelaide International 2,Hard,1.62,2.3,1
Kwon S.W.,68,108,53,55,Ymer M.,59,130,58,72,2023-01-12,Adelaide,Adelaide International 2,Hard,2.2,1.67,1
Khachanov K.,11,378,217,161,Draper J.,55,51,29,22,2023-01-12,Adelaide,Adelaide International 2,Hard,1.8,2.0,0
Giron M.,69,150,68,82,Norrie C.,13,287,172,115,2023-01-12,Auckland,ASB Classic,Hard,3.75,1.29,0
Brooksby J.,39,79,46,33,Halys Q.,79,72,23,49,2023-01-12,Auckland,ASB Classic,Hard,1.91,1.91,1
Gasquet R.,48,948,581,367,Lestienne C.,109,40,13,27,2023-01-13,Auckland,ASB Classic,Hard,1.5,2.63,1
Norrie C.,13,287,172,115,Brooksby J.,39,79,46,33,2023-01-13,Auckland,ASB Classic,Hard,1.36,3.2,1
Bautista Agut R.,25,379,234,145,Kokkinakis T.,86,124,55,69,2023-01-13,Adelaide,Adelaide International 2,Hard,1.8,2.0,1
Draper J.,55,51,29,22,Kwon S.W.,68,108,53,55,2023-01-13,Adelaide,Adelaide International 2,Hard,1.36,3.2,0
Bautista Agut R.,25,379,234,145,Kwon S.W.,68,108,53,55,2023-01-14,Adelaide,Adelaide International 2,Hard,1.44,2.75,0
Gasquet R.,48,948,581,367,Norrie C.,13,287,172,115,2023-01-14,Auckland,ASB Classic,Hard,3.75,1.29,1
Coric B.,15,343,185,158,Lehecka J.,33,61,30,31,2023-01-16,Melbourne,Australian Open,Hard,1.36,3.2,0
Kubler J.,77,53,24,29,Baez S.,72,95,47,48,2023-01-16,Melbourne,Australian Open,Hard,1.33,3.4,1
Svrcina D.,216,2,1,1,Munar J.,104,178,75,103,2023-01-16,Melbourne,Australian Open,Hard,2.75,1.44,1
Millman J.,140,256,113,143,Huesler M.A.,88,58,21,37,2023-01-16,Melbourne,Australian Open,Hard,2.2,1.67,1
Eubanks C.,29,64,28,36,Kwon S.W.,68,108,53,55,2023-01-16,Melbourne,Australian Open,Hard,2.38,1.57,1
Fucsovics M.,67,249,121,128,Coria F.,108,99,43,56,2023-01-16,Melbourne,Australian Open,Hard,1.14,5.5,1
Hanfmann Y.,50,99,50,49,Hijikata R.,110,16,7,9,2023-01-16,Melbourne,Australian Open,Hard,1.8,2.0,0
Van Assche L.,68,20,7,13,Norrie C.,13,287,172,115,2023-01-16,Melbourne,Australian Open,Hard,10.0,1.06,0
Giron M.,69,150,68,82,Medvedev D.,3,406,289,117,2023-01-16,Melbourne,Australian Open,Hard,17.0,1.03,0
Halys Q.,79,72,23,49,Tsitsipas S.,5,390,264,126,2023-01-16,Melbourne,Australian Open,Hard,5.5,1.14,0
Monteiro T.,121,171,69,102,Lestienne C.,109,40,13,27,2023-01-16,Melbourne,Australian Open,Hard,1.73,2.1,0
Harris L.,186,129,59,70,Musetti L.,18,143,79,64,2023-01-16,Melbourne,Australian Open,Hard,3.4,1.33,1
Borges N.,69,28,10,18,Sonego L.,43,221,107,114,2023-01-16,Melbourne,Australian Open,Hard,3.5,1.3,0
Molcan A.,120,86,45,41,Wawrinka S.,72,854,535,319,2023-01-16,Melbourne,Australian Open,Hard,3.75,1.29,1
Escobedo E.,377,57,20,37,Daniel T.,111,178,67,111,2023-01-16,Melbourne,Australian Open,Hard,2.38,1.57,0
Pospisil V.,99,280,122,158,Auger-Aliassime F.,12,268,163,105,2023-01-16,Melbourne,Australian Open,Hard,9.0,1.07,0
Altmaier D.,51,79,28,51,Tiafoe F.,10,303,158,145,2023-01-16,Melbourne,Australian Open,Hard,7.0,1.1,0
Nadal R.,2,1223,1017,206,Draper J.,55,51,29,22,2023-01-16,Melbourne,Australian Open,Hard,1.36,3.2,1
Moutet C.,80,118,50,68,Wu Y.,90,36,15,21,2023-01-16,Melbourne,Australian Open,Hard,2.38,1.57,1
Van De Zandschulp B.,44,117,63,54,Ivashka I.,113,159,78,81,2023-01-16,Melbourne,Australian Open,Hard,1.36,3.2,1
Etcheverry T.,34,60,26,34,Barrere G.,59,79,31,48,2023-01-16,Melbourne,Australian Open,Hard,2.3,1.62,1
Sinner J.,8,224,153,71,Edmund K.,473,233,113,120,2023-01-16,Melbourne,Australian Open,Hard,1.06,10.0,1
Cerundolo F.,21,104,58,46,Pella G.,199,260,118,142,2023-01-16,Melbourne,Australian Open,Hard,1.13,6.0,1
Shang J.,149,12,4,8,Otte O.,233,78,33,45,2023-01-16,Melbourne,Australian Open,Hard,2.75,1.44,1
Watanuki Y.,99,25,11,14,Rinderknech A.,67,96,46,50,2023-01-16,Melbourne,Australian Open,Hard,2.3,1.62,1
Garin C.,101,190,103,87,Korda S.,26,126,75,51,2023-01-16,Melbourne,Australian Open,Hard,8.0,1.08,0
Nishioka Y.,31,215,99,116,Ymer M.,59,130,58,72,2023-01-16,Melbourne,Australian Open,Hard,1.91,1.91,1
Shapovalov D.,29,298,166,132,Lajovic D.,66,378,163,215,2023-01-16,Melbourne,Australian Open,Hard,1.08,8.0,1
