tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,start_date,start_year,start_month,start_day,end_date,end_year,end_month,end_day,currency,prize_money,match_index,tourney_round_name,round_order,match_order,winner_name,winner_player_id,winner_slug,loser_name,loser_player_id,loser_slug,winner_seed,loser_seed,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,Round of 32,5,11,Michael Mmoh,mp01,michael-mmoh,Manas Dhamne,d0ji,manas-dhamne,,WC,62 64,2,0,12,6,0,0,2023-891-2023-3-2-mp01-d0ji,/en/scores/stats-centre/archive/2023/891/ms025
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,Round of 32,5,12,Tim van Rijthoven,v942,tim-van-rijthoven,Radu Albot,a829,radu-albot,,,64 64,2,0,12,8,0,0,2023-891-2023-3-1-v942-a829,/en/scores/stats-centre/archive/2023/891/ms022
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,2nd Round Qualifying,6,1,Elias Ymer,y218,elias-ymer,Yuki Bhambri,bf55,yuki-bhambri,2,PR,61 64,2,0,12,5,0,0,2023-891-2023-2-4-y218-bf55,/en/scores/stats-centre/archive/2023/891/qs005
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,2nd Round Qualifying,6,2,Ramkumar Ramanathan,rb56,ramkumar-ramanathan,Mattia Bellucci,b0gg,mattia-bellucci,WC,3,63 75,2,0,13,8,0,0,2023-891-2023-2-3-rb56-b0gg,/en/scores/stats-centre/archive/2023/891/qs006
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,2nd Round Qualifying,6,3,Maximilian Marterer,mn13,maximilian-marterer,Nikola Milojevic,mm66,nikola-milojevic,4,,62 63,2,0,12,5,0,0,2023-891-2023-2-2-mn13-mm66,/en/scores/stats-centre/archive/2023/891/qs007
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,2nd Round Qualifying,6,4,Flavio Cobolli,c0e9,flavio-cobolli,Zdenek Kolar,kh56,zdenek-kolar,5,,64 64,2,0,12,8,0,0,2023-891-2023-2-1-c0e9-kh56,/en/scores/stats-centre/archive/2023/891/qs004
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,1st Round Qualifying,7,1,Elias Ymer,y218,elias-ymer,Miljan Zekic,z246,miljan-zekic,2,,30 (RET),1,0,3,0,0,0,2023-891-2023-1-8-y218-z246,/en/scores/stats-centre/archive/2023/891/qs010
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,1st Round Qualifying,7,2,Mattia Bellucci,b0gg,mattia-bellucci,Vladyslav Orlov,o659,vladyslav-orlov,3,Alt,64 64,2,0,12,8,0,0,2023-891-2023-1-7-b0gg-o659,/en/scores/stats-centre/archive/2023/891/qs012
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,1st Round Qualifying,7,3,Maximilian Marterer,mn13,maximilian-marterer,Prajnesh Gunneswaran,ga94,prajnesh-gunneswaran,4,,76(6) 36 75,2,1,17,17,1,0,2023-891-2023-1-6-mn13-ga94,/en/scores/stats-centre/archive/2023/891/qs014
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,1st Round Qualifying,7,4,Flavio Cobolli,c0e9,flavio-cobolli,Aditya Vishal Balsekar,v0gi,aditya-vishal-balsekar,5,WC,63 60,2,0,12,3,0,0,2023-891-2023-1-5-c0e9-v0gi,/en/scores/stats-centre/archive/2023/891/qs009
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,1st Round Qualifying,7,5,Ramkumar Ramanathan,rb56,ramkumar-ramanathan,Otto Virtanen,v0am,otto-virtanen,WC,6,26 75 62,2,1,15,13,0,0,2023-891-2023-1-4-rb56-v0am,/en/scores/stats-centre/archive/2023/891/qs013
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,1st Round Qualifying,7,6,Nikola Milojevic,mm66,nikola-milojevic,Nicholas David Ionel,i0a7,nicholas-david-ionel,,8,63 62,2,0,12,5,0,0,2023-891-2023-1-3-mm66-i0a7,/en/scores/stats-centre/archive/2023/891/qs015
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,1st Round Qualifying,7,7,Yuki Bhambri,bf55,yuki-bhambri,Diego Hidalgo,h928,diego-hidalgo,PR,Alt,62 62,2,0,12,4,0,0,2023-891-2023-1-2-bf55-h928,/en/scores/stats-centre/archive/2023/891/qs011
2023-891,3,Tata Open Maharashtra,pune,/en/scores/archive/pune/891/2023/results,2023.01.02,2023,1,2,2023.01.07,2023,1,7,USD,642735,2023,1st Round Qualifying,7,8,Zdenek Kolar,kh56,zdenek-kolar,Sidharth Rawat,rb86,sidharth-rawat,,Alt,61 67(4) 61,2,1,18,9,0,1,2023-891-2023-1-1-kh56-rb86,/en/scores/stats-centre/archive/2023/891/qs008
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Final,1,1,Richard Gasquet,g628,richard-gasquet,Cameron Norrie,n771,cameron-norrie,,2,46 64 64,2,1,16,14,0,0,2023-301-2023-7-1-g628-n771,/en/scores/stats-centre/archive/2023/301/ms001
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Semifinals,2,1,Cameron Norrie,n771,cameron-norrie,Jenson Brooksby,b0cd,jenson-brooksby,2,,63 64,2,0,12,7,0,0,2023-301-2023-6-2-n771-b0cd,/en/scores/stats-centre/archive/2023/301/ms003
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,NULL,Semifinals,2,2,Richard Gasquet,g628,richard-gasquet,Constant Lestienne,lb66,constant-lestienne,,,(W/O),,,,,,,2023-301-NULL-6-1-g628-lb66,
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Quarterfinals,3,1,Cameron Norrie,n771,cameron-norrie,Marcos Giron,gc88,marcos-giron,2,,61 67(5) 62,2,1,18,10,0,1,2023-301-2023-5-4-n771-gc88,/en/scores/stats-centre/archive/2023/301/ms007
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Quarterfinals,3,2,Jenson Brooksby,b0cd,jenson-brooksby,Quentin Halys,hb64,quentin-halys,,,76(3) 76(2),2,0,14,12,2,0,2023-301-2023-5-3-b0cd-hb64,/en/scores/stats-centre/archive/2023/301/ms006
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Quarterfinals,3,3,Richard Gasquet,g628,richard-gasquet,David Goffin,gb88,david-goffin,,,16 61 61,2,1,13,8,0,0,2023-301-2023-5-2-g628-gb88,/en/scores/stats-centre/archive/2023/301/ms005
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Quarterfinals,3,4,Constant Lestienne,lb66,constant-lestienne,Laslo Djere,db63,laslo-djere,,,26 76(2) 75,2,1,16,17,1,0,2023-301-2023-5-1-lb66-db63,/en/scores/stats-centre/archive/2023/301/ms004
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,1,Laslo Djere,db63,laslo-djere,Casper Ruud,rh16,casper-ruud,,1,36 63 76(3),2,1,16,15,1,0,2023-301-2023-4-8-db63-rh16,/en/scores/stats-centre/archive/2023/301/ms008
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,2,Cameron Norrie,n771,cameron-norrie,Jiri Lehecka,l0bv,jiri-lehecka,2,Q,64 67(4) 63,2,1,18,14,0,1,2023-301-2023-4-7-n771-l0bv,/en/scores/stats-centre/archive/2023/301/ms015
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,3,Jenson Brooksby,b0cd,jenson-brooksby,Diego Schwartzman,sm37,diego-schwartzman,,3,61 (RET),1,0,6,1,0,0,2023-301-2023-4-6-b0cd-sm37,/en/scores/stats-centre/archive/2023/301/ms013
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,4,Richard Gasquet,g628,richard-gasquet,Joao Sousa,sh90,joao-sousa,,LL,76(2) 62,2,0,13,8,1,0,2023-301-2023-4-5-g628-sh90,/en/scores/stats-centre/archive/2023/301/ms010
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,5,Marcos Giron,gc88,marcos-giron,J.J. Wolf,w09g,j.j.-wolf,,,64 64,2,0,12,8,0,0,2023-301-2023-4-4-gc88-w09g,/en/scores/stats-centre/archive/2023/301/ms014
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,6,David Goffin,gb88,david-goffin,Christopher Eubanks,e865,christopher-eubanks,,Q,62 64,2,0,12,6,0,0,2023-301-2023-4-3-gb88-e865,/en/scores/stats-centre/archive/2023/301/ms011
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,7,Quentin Halys,hb64,quentin-halys,Ben Shelton,s0s1,ben-shelton,,WC,63 62,2,0,12,5,0,0,2023-301-2023-4-2-hb64-s0s1,/en/scores/stats-centre/archive/2023/301/ms012
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,8,Constant Lestienne,lb66,constant-lestienne,Gregoire Barrere,bk24,gregoire-barrere,,Q,16 76(4) 75,2,1,15,17,1,0,2023-301-2023-4-1-lb66-bk24,/en/scores/stats-centre/archive/2023/301/ms009
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,1,David Goffin,gb88,david-goffin,Alexander Bublik,bk92,alexander-bublik,,5,63 64,2,0,12,7,0,0,2023-301-2023-3-12-gb88-bk92,/en/scores/stats-centre/archive/2023/301/ms023
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,2,Gregoire Barrere,bk24,gregoire-barrere,John Isner,i186,john-isner,Q,6,67(3) 76(5) 63,2,1,19,16,1,1,2023-301-2023-3-11-bk24-i186,/en/scores/stats-centre/archive/2023/301/ms019
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,3,Ben Shelton,s0s1,ben-shelton,Sebastian Baez,b0bi,sebastian-baez,WC,7,76(1) 61,2,0,13,7,1,0,2023-301-2023-3-10-s0s1-b0bi,/en/scores/stats-centre/archive/2023/301/ms024
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,4,J.J. Wolf,w09g,j.j.-wolf,Adrian Mannarino,me82,adrian-mannarino,,8,64 76(4),2,0,13,10,1,0,2023-301-2023-3-9-w09g-me82,/en/scores/stats-centre/archive/2023/301/ms028
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,5,Jenson Brooksby,b0cd,jenson-brooksby,Fabio Fognini,f510,fabio-fognini,,,67(2) 61 63,2,1,18,11,0,1,2023-301-2023-3-8-b0cd-f510,/en/scores/stats-centre/archive/2023/301/ms026
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,6,Laslo Djere,db63,laslo-djere,Jaume Munar,mu94,jaume-munar,,,36 61 76(4),2,1,16,13,1,0,2023-301-2023-3-7-db63-mu94,/en/scores/stats-centre/archive/2023/301/ms017
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,7,Christopher Eubanks,e865,christopher-eubanks,Ugo Humbert,hh26,ugo-humbert,Q,WC,76(4) 76(3),2,0,14,12,2,0,2023-301-2023-3-6-e865-hh26,/en/scores/stats-centre/archive/2023/301/ms022
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,8,Richard Gasquet,g628,richard-gasquet,Kiranpal Pannu,p0ed,kiranpal-pannu,,WC,63 61,2,0,12,4,0,0,2023-301-2023-3-5-g628-p0ed,/en/scores/stats-centre/archive/2023/301/ms021
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,9,Marcos Giron,gc88,marcos-giron,Federico Coria,ce77,federico-coria,,LL,67(5) 64 75,2,1,19,16,0,1,2023-301-2023-3-4-gc88-ce77,/en/scores/stats-centre/archive/2023/301/ms029
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,10,Quentin Halys,hb64,quentin-halys,Alex Molcan,mv14,alex-molcan,,,63 64,2,0,12,7,0,0,2023-301-2023-3-3-hb64-mv14,/en/scores/stats-centre/archive/2023/301/ms025
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,11,Jiri Lehecka,l0bv,jiri-lehecka,Thiago Monteiro,mj08,thiago-monteiro,Q,Q,63 75,2,0,13,8,0,0,2023-301-2023-3-2-l0bv-mj08,/en/scores/stats-centre/archive/2023/301/ms030
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 32,5,12,Constant Lestienne,lb66,constant-lestienne,Pedro Cachin,cg04,pedro-cachin,,,63 61,2,0,12,4,0,0,2023-301-2023-3-1-lb66-cg04,/en/scores/stats-centre/archive/2023/301/ms018
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,2nd Round Qualifying,6,1,Thiago Monteiro,mj08,thiago-monteiro,Ajeet Rai,r0dc,ajeet-rai,1,WC,67(5) 63 64,2,1,18,14,0,1,2023-301-2023-2-4-mj08-r0dc,/en/scores/stats-centre/archive/2023/301/qs004
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,2nd Round Qualifying,6,2,Gregoire Barrere,bk24,gregoire-barrere,Federico Coria,ce77,federico-coria,7,2,63 75,2,0,13,8,0,0,2023-301-2023-2-3-bk24-ce77,/en/scores/stats-centre/archive/2023/301/qs005
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,2nd Round Qualifying,6,3,Jiri Lehecka,l0bv,jiri-lehecka,Facundo Bagnis,bf23,facundo-bagnis,4,6,62 36 61,2,1,15,9,0,0,2023-301-2023-2-2-l0bv-bf23,/en/scores/stats-centre/archive/2023/301/qs007
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,2nd Round Qualifying,6,4,Christopher Eubanks,e865,christopher-eubanks,Joao Sousa,sh90,joao-sousa,,5,67(3) 75 64,2,1,19,16,0,1,2023-301-2023-2-1-e865-sh90,/en/scores/stats-centre/archive/2023/301/qs006
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,1st Round Qualifying,7,1,Thiago Monteiro,mj08,thiago-monteiro,Daniel Altmaier,ae14,daniel-altmaier,1,,36 75 76(6),2,1,17,17,1,0,2023-301-2023-1-8-mj08-ae14,/en/scores/stats-centre/archive/2023/301/qs008
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,1st Round Qualifying,7,2,Federico Coria,ce77,federico-coria,Luca Van Assche,v0dz,luca-van-assche,2,,36 64 62,2,1,15,12,0,0,2023-301-2023-1-7-ce77-v0dz,/en/scores/stats-centre/archive/2023/301/qs010
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,1st Round Qualifying,7,3,Christopher Eubanks,e865,christopher-eubanks,Dusan Lajovic,l987,dusan-lajovic,,3,26 63 64,2,1,14,13,0,0,2023-301-2023-1-6-e865-l987,/en/scores/stats-centre/archive/2023/301/qs012
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,1st Round Qualifying,7,4,Jiri Lehecka,l0bv,jiri-lehecka,Jan Choinski,ch12,jan-choinski,4,,57 60 62,2,1,17,9,0,0,2023-301-2023-1-5-l0bv-ch12,/en/scores/stats-centre/archive/2023/301/qs014
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,1st Round Qualifying,7,5,Joao Sousa,sh90,joao-sousa,Finn Reynolds,r0cg,finn-reynolds,5,WC,76(1) 64,2,0,13,10,1,0,2023-301-2023-1-4-sh90-r0cg,/en/scores/stats-centre/archive/2023/301/qs013
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,1st Round Qualifying,7,6,Facundo Bagnis,bf23,facundo-bagnis,Chun-Hsin Tseng,t0ap,chun-hsin-tseng,6,,63 63,2,0,12,6,0,0,2023-301-2023-1-3-bf23-t0ap,/en/scores/stats-centre/archive/2023/301/qs015
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,1st Round Qualifying,7,7,Gregoire Barrere,bk24,gregoire-barrere,Alexandar Lazarov,li39,alexandar-lazarov,7,,61 64,2,0,12,5,0,0,2023-301-2023-1-2-bk24-li39,/en/scores/stats-centre/archive/2023/301/qs011
2023-301,4,ASB Classic,auckland,/en/scores/archive/auckland/301/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,1st Round Qualifying,7,8,Ajeet Rai,r0dc,ajeet-rai,Taro Daniel,da81,taro-daniel,WC,8,75 06 63,2,1,13,14,0,0,2023-301-2023-1-1-r0dc-da81,/en/scores/stats-centre/archive/2023/301/qs009
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Final,1,1,Soonwoo Kwon,kf17,soonwoo-kwon,Roberto Bautista Agut,bd06,roberto-bautista-agut,LL,4,64 36 76(4),2,1,16,16,1,0,2023-8998-2023-7-1-kf17-bd06,/en/scores/stats-centre/archive/2023/8998/ms001
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Semifinals,2,1,Roberto Bautista Agut,bd06,roberto-bautista-agut,Thanasi Kokkinakis,kd46,thanasi-kokkinakis,4,WC,76(4) 36 63,2,1,16,15,1,0,2023-8998-2023-6-2-bd06-kd46,/en/scores/stats-centre/archive/2023/8998/ms002
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Semifinals,2,2,Soonwoo Kwon,kf17,soonwoo-kwon,Jack Draper,d0co,jack-draper,LL,,76(6) 67(2) 63,2,1,19,16,1,1,2023-8998-2023-6-1-kf17-d0co,/en/scores/stats-centre/archive/2023/8998/ms003
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Quarterfinals,3,1,Jack Draper,d0co,jack-draper,Karen Khachanov,ke29,karen-khachanov,,3,64 76(3),2,0,13,10,1,0,2023-8998-2023-5-4-d0co-ke29,/en/scores/stats-centre/archive/2023/8998/ms006
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Quarterfinals,3,2,Roberto Bautista Agut,bd06,roberto-bautista-agut,Alejandro Davidovich Fokina,dh50,alejandro-davidovich-fokina,4,7,63 62,2,0,12,5,0,0,2023-8998-2023-5-3-bd06-dh50,/en/scores/stats-centre/archive/2023/8998/ms005
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Quarterfinals,3,3,Thanasi Kokkinakis,kd46,thanasi-kokkinakis,Miomir Kecmanovic,ki95,miomir-kecmanovic,WC,6,63 67(4) 61,2,1,18,11,0,1,2023-8998-2023-5-2-kd46-ki95,/en/scores/stats-centre/archive/2023/8998/ms004
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Quarterfinals,3,4,Soonwoo Kwon,kf17,soonwoo-kwon,Mikael Ymer,y268,mikael-ymer,LL,Q,61 62,2,0,12,3,0,0,2023-8998-2023-5-1-kf17-y268,/en/scores/stats-centre/archive/2023/8998/ms007
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,1,Thanasi Kokkinakis,kd46,thanasi-kokkinakis,Andrey Rublev,re44,andrey-rublev,WC,1,64 36 63,2,1,15,13,0,0,2023-8998-2023-4-8-kd46-re44,/en/scores/stats-centre/archive/2023/8998/ms008
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,2,Soonwoo Kwon,kf17,soonwoo-kwon,Pablo Carreno Busta,cd85,pablo-carreno-busta,LL,2,36 64 64,2,1,15,14,0,0,2023-8998-2023-4-7-kf17-cd85,/en/scores/stats-centre/archive/2023/8998/ms015
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,3,Karen Khachanov,ke29,karen-khachanov,Marc-Andrea Huesler,hh06,marc-andrea-huesler,3,,64 64,2,0,12,8,0,0,2023-8998-2023-4-6-ke29-hh06,/en/scores/stats-centre/archive/2023/8998/ms013
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,4,Roberto Bautista Agut,bd06,roberto-bautista-agut,Robin Haase,h756,robin-haase,4,LL,63 36 63,2,1,15,12,0,0,2023-8998-2023-4-5-bd06-h756,/en/scores/stats-centre/archive/2023/8998/ms010
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,5,Miomir Kecmanovic,ki95,miomir-kecmanovic,Jason Kubler,kb95,jason-kubler,6,WC,57 76(1) 64,2,1,18,17,1,0,2023-8998-2023-4-4-ki95-kb95,/en/scores/stats-centre/archive/2023/8998/ms009
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,6,Alejandro Davidovich Fokina,dh50,alejandro-davidovich-fokina,John Millman,mh30,john-millman,7,Q,63 63,2,0,12,6,0,0,2023-8998-2023-4-3-dh50-mh30,/en/scores/stats-centre/archive/2023/8998/ms011
2023-8998,5,Adelaide International 2,adelaide,/en/scores/archive/adelaide/8998/2023/results,2023.01.09,2023,1,9,2023.01.14,2023,1,14,USD,642735,2023,Round of 16,4,7,Jack Draper,d0co,jack-draper,Tommy Paul,pl56,tommy-paul,,8,64 64,2,0,12,8,0,0,2023-8998-2023-4-2-d0co-pl56,/en/scores/stats-centre/archive/2023/8998/ms012
